CIP6 ID,CIP6,Year,Completions
90999,"Other Public Relations, Advertising, & Applied Communication",2019,205.0
90999,"Other Public Relations, Advertising, & Applied Communication",2020,208.0
90999,"Other Public Relations, Advertising, & Applied Communication",2021,168.0
90999,"Other Public Relations, Advertising, & Applied Communication",2022,244.0
90999,"Other Public Relations, Advertising, & Applied Communication",2023,230.0
90999,"Other Public Relations, Advertising, & Applied Communication",2024,234.0
91001,Publishing,2012,172.0
91001,Publishing,2013,169.0
91001,Publishing,2014,173.0
91001,Publishing,2015,219.0
91001,Publishing,2016,200.0
91001,Publishing,2017,191.0
91001,Publishing,2018,203.0
91001,Publishing,2019,229.0
91001,Publishing,2020,185.0
91001,Publishing,2021,210.0
91001,Publishing,2022,172.0
91001,Publishing,2023,213.0
91001,Publishing,2024,189.0
99999,"Other Communication, Journalism, & Related Programs",2012,513.0
99999,"Other Communication, Journalism, & Related Programs",2013,488.0
99999,"Other Communication, Journalism, & Related Programs",2014,726.0
99999,"Other Communication, Journalism, & Related Programs",2015,725.0
99999,"Other Communication, Journalism, & Related Programs",2016,745.0
99999,"Other Communication, Journalism, & Related Programs",2017,660.0
99999,"Other Communication, Journalism, & Related Programs",2018,618.0
99999,"Other Communication, Journalism, & Related Programs",2019,608.0
99999,"Other Communication, Journalism, & Related Programs",2020,471.0
99999,"Other Communication, Journalism, & Related Programs",2021,314.0
99999,"Other Communication, Journalism, & Related Programs",2022,575.0
99999,"Other Communication, Journalism, & Related Programs",2023,488.0
99999,"Other Communication, Journalism, & Related Programs",2024,382.0
100105,Communications Technology,2012,31.0
100105,Communications Technology,2013,46.0
100105,Communications Technology,2014,42.0
100105,Communications Technology,2015,43.0
100105,Communications Technology,2016,28.0
100105,Communications Technology,2017,40.0
100105,Communications Technology,2018,17.0
100105,Communications Technology,2019,17.0
100105,Communications Technology,2020,18.0
100105,Communications Technology,2021,21.0
100105,Communications Technology,2022,10.0
100105,Communications Technology,2023,10.0
100105,Communications Technology,2024,7.0
100202,Radio & Television Broadcasting Technology,2012,94.0
100202,Radio & Television Broadcasting Technology,2013,122.0
100202,Radio & Television Broadcasting Technology,2014,122.0
100202,Radio & Television Broadcasting Technology,2015,89.0
100202,Radio & Television Broadcasting Technology,2016,112.0
100202,Radio & Television Broadcasting Technology,2017,109.0
100202,Radio & Television Broadcasting Technology,2018,75.0
100202,Radio & Television Broadcasting Technology,2019,94.0
100202,Radio & Television Broadcasting Technology,2020,59.0
100202,Radio & Television Broadcasting Technology,2021,44.0
100202,Radio & Television Broadcasting Technology,2022,46.0
100202,Radio & Television Broadcasting Technology,2023,13.0
100202,Radio & Television Broadcasting Technology,2024,5.0
100203,Recording Arts Technology,2012,25.0
100203,Recording Arts Technology,2013,31.0
100203,Recording Arts Technology,2014,33.0
100203,Recording Arts Technology,2015,51.0
100203,Recording Arts Technology,2016,46.0
100203,Recording Arts Technology,2017,42.0
100203,Recording Arts Technology,2018,54.0
100203,Recording Arts Technology,2019,71.0
100203,Recording Arts Technology,2020,56.0
100203,Recording Arts Technology,2021,45.0
100203,Recording Arts Technology,2022,76.0
100203,Recording Arts Technology,2023,79.0
100203,Recording Arts Technology,2024,69.0
100301,General Graphic Communications,2012,0.0
100301,General Graphic Communications,2013,0.0
100301,General Graphic Communications,2014,0.0
100301,General Graphic Communications,2015,2.0
100301,General Graphic Communications,2016,18.0
100301,General Graphic Communications,2017,34.0
100301,General Graphic Communications,2018,33.0
100301,General Graphic Communications,2019,14.0
100301,General Graphic Communications,2020,21.0
100301,General Graphic Communications,2021,23.0
100301,General Graphic Communications,2022,17.0
100301,General Graphic Communications,2023,0.0
100301,General Graphic Communications,2024,0.0
100302,Printing Management,2012,3.0
100302,Printing Management,2013,5.0
100302,Printing Management,2014,2.0
100302,Printing Management,2015,0.0
100302,Printing Management,2016,1.0
100302,Printing Management,2017,0.0
100303,Prepress Publising & Digital Imaging Design,2019,1.0
100303,Prepress Publising & Digital Imaging Design,2020,0.0
100303,Prepress Publising & Digital Imaging Design,2021,0.0
100303,Prepress Publising & Digital Imaging Design,2022,0.0
100304,"Animation, Interactive Technology, Video Graphics, & Special Effects",2012,272.0
100304,"Animation, Interactive Technology, Video Graphics, & Special Effects",2013,342.0
100304,"Animation, Interactive Technology, Video Graphics, & Special Effects",2014,355.0
100304,"Animation, Interactive Technology, Video Graphics, & Special Effects",2015,333.0
100304,"Animation, Interactive Technology, Video Graphics, & Special Effects",2016,293.0
100304,"Animation, Interactive Technology, Video Graphics, & Special Effects",2017,315.0
100304,"Animation, Interactive Technology, Video Graphics, & Special Effects",2018,344.0
100304,"Animation, Interactive Technology, Video Graphics, & Special Effects",2019,344.0
100304,"Animation, Interactive Technology, Video Graphics, & Special Effects",2020,383.0
100304,"Animation, Interactive Technology, Video Graphics, & Special Effects",2021,387.0
100304,"Animation, Interactive Technology, Video Graphics, & Special Effects",2022,424.0
100304,"Animation, Interactive Technology, Video Graphics, & Special Effects",2023,424.0
100304,"Animation, Interactive Technology, Video Graphics, & Special Effects",2024,519.0
100399,Other Graphic Communications,2012,8.0
100399,Other Graphic Communications,2013,9.0
100399,Other Graphic Communications,2014,13.0
100399,Other Graphic Communications,2015,10.0
100399,Other Graphic Communications,2016,1.0
100399,Other Graphic Communications,2017,2.0
109999,Other Communications Technology & Support Services,2012,64.0
109999,Other Communications Technology & Support Services,2013,22.0
109999,Other Communications Technology & Support Services,2014,10.0
109999,Other Communications Technology & Support Services,2015,26.0
109999,Other Communications Technology & Support Services,2016,5.0
109999,Other Communications Technology & Support Services,2017,6.0
109999,Other Communications Technology & Support Services,2018,10.0
109999,Other Communications Technology & Support Services,2019,10.0
109999,Other Communications Technology & Support Services,2020,14.0
109999,Other Communications Technology & Support Services,2021,13.0
109999,Other Communications Technology & Support Services,2022,18.0
109999,Other Communications Technology & Support Services,2023,16.0
109999,Other Communications Technology & Support Services,2024,18.0
110101,General Computer & Information Sciences,2012,4837.0
110101,General Computer & Information Sciences,2013,4931.0
110101,General Computer & Information Sciences,2014,5229.0
110101,General Computer & Information Sciences,2015,7042.0
110101,General Computer & Information Sciences,2016,9813.0
110101,General Computer & Information Sciences,2017,11562.0
110101,General Computer & Information Sciences,2018,11360.0
110101,General Computer & Information Sciences,2019,9768.0
110101,General Computer & Information Sciences,2020,10220.0
110101,General Computer & Information Sciences,2021,11283.0
110101,General Computer & Information Sciences,2022,10440.0
110101,General Computer & Information Sciences,2023,18316.0
110101,General Computer & Information Sciences,2024,21233.0
110102,Artificial Intelligence,2012,72.0
110102,Artificial Intelligence,2013,81.0
110102,Artificial Intelligence,2014,112.0
110102,Artificial Intelligence,2015,140.0
110102,Artificial Intelligence,2016,128.0
110102,Artificial Intelligence,2017,184.0
110102,Artificial Intelligence,2018,205.0
110102,Artificial Intelligence,2019,261.0
110102,Artificial Intelligence,2020,297.0
110102,Artificial Intelligence,2021,397.0
110102,Artificial Intelligence,2022,485.0
110102,Artificial Intelligence,2023,936.0
110102,Artificial Intelligence,2024,1123.0
110103,Information Technology,2012,2421.0
110103,Information Technology,2013,2682.0
110103,Information Technology,2014,3038.0
110103,Information Technology,2015,3843.0
110103,Information Technology,2016,4674.0
110103,Information Technology,2017,5456.0
110103,Information Technology,2018,4994.0
110103,Information Technology,2019,4956.0
110103,Information Technology,2020,5373.0
110103,Information Technology,2021,5927.0
110103,Information Technology,2022,6419.0
110103,Information Technology,2023,8449.0
110103,Information Technology,2024,10351.0
110104,Informatics,2012,58.0
110104,Informatics,2013,74.0
110104,Informatics,2014,319.0
110104,Informatics,2015,314.0
110104,Informatics,2016,336.0
110104,Informatics,2017,394.0
110104,Informatics,2018,498.0
110104,Informatics,2019,611.0
110104,Informatics,2020,953.0
110104,Informatics,2021,1019.0
110104,Informatics,2022,1018.0
110104,Informatics,2023,1219.0
110104,Informatics,2024,1358.0
110105,Human-Centered Technology Design,2020,0.0
110105,Human-Centered Technology Design,2021,52.0
110105,Human-Centered Technology Design,2022,78.0
110105,Human-Centered Technology Design,2023,119.0
110105,Human-Centered Technology Design,2024,271.0
110199,Other Computer & Information Sciences,2012,85.0
110199,Other Computer & Information Sciences,2013,84.0
110199,Other Computer & Information Sciences,2014,99.0
110199,Other Computer & Information Sciences,2015,109.0
110199,Other Computer & Information Sciences,2016,165.0
110199,Other Computer & Information Sciences,2017,210.0
110199,Other Computer & Information Sciences,2018,222.0
110199,Other Computer & Information Sciences,2019,216.0
110199,Other Computer & Information Sciences,2020,302.0
110199,Other Computer & Information Sciences,2021,314.0
110199,Other Computer & Information Sciences,2022,393.0
110199,Other Computer & Information Sciences,2023,495.0
110199,Other Computer & Information Sciences,2024,680.0
110201,General Computer Programming,2012,59.0
110201,General Computer Programming,2013,73.0
110201,General Computer Programming,2014,78.0
110201,General Computer Programming,2015,73.0
110201,General Computer Programming,2016,76.0
110201,General Computer Programming,2017,57.0
110201,General Computer Programming,2018,40.0
110201,General Computer Programming,2019,53.0
110201,General Computer Programming,2020,142.0
110201,General Computer Programming,2021,212.0
110201,General Computer Programming,2022,236.0
110201,General Computer Programming,2023,276.0
110201,General Computer Programming,2024,352.0
110202,Specific Applications Computer Programming,2012,12.0
110202,Specific Applications Computer Programming,2013,32.0
110202,Specific Applications Computer Programming,2014,37.0
110202,Specific Applications Computer Programming,2015,37.0
110202,Specific Applications Computer Programming,2016,42.0
110202,Specific Applications Computer Programming,2017,18.0
110202,Specific Applications Computer Programming,2018,31.0
110202,Specific Applications Computer Programming,2019,53.0
110202,Specific Applications Computer Programming,2020,73.0
110202,Specific Applications Computer Programming,2021,96.0
110202,Specific Applications Computer Programming,2022,86.0
110202,Specific Applications Computer Programming,2023,59.0
110202,Specific Applications Computer Programming,2024,54.0
110204,Computer Game Programming,2020,3.0
110204,Computer Game Programming,2021,7.0
110204,Computer Game Programming,2022,0.0
110204,Computer Game Programming,2023,0.0
110204,Computer Game Programming,2024,0.0
110205,"Computer Programming, Specific Platforms",2022,0.0
110205,"Computer Programming, Specific Platforms",2023,0.0
110299,Other Computer Programming,2017,14.0
110299,Other Computer Programming,2018,38.0
110299,Other Computer Programming,2019,39.0
110299,Other Computer Programming,2020,57.0
110299,Other Computer Programming,2021,63.0
110299,Other Computer Programming,2022,51.0
110299,Other Computer Programming,2023,86.0
110299,Other Computer Programming,2024,74.0
110301,Data Processing & Data Processing Technology,2017,1.0
110301,Data Processing & Data Processing Technology,2018,11.0
110301,Data Processing & Data Processing Technology,2019,57.0
110301,Data Processing & Data Processing Technology,2020,155.0
110301,Data Processing & Data Processing Technology,2021,199.0
110301,Data Processing & Data Processing Technology,2022,272.0
110301,Data Processing & Data Processing Technology,2023,312.0
110301,Data Processing & Data Processing Technology,2024,331.0
110401,Information Science,2012,3922.0
110401,Information Science,2013,4138.0
110401,Information Science,2014,4519.0
110401,Information Science,2015,5364.0
110401,Information Science,2016,6338.0
110401,Information Science,2017,6911.0
110401,Information Science,2018,6913.0
110401,Information Science,2019,6516.0
110401,Information Science,2020,6609.0
110401,Information Science,2021,6396.0
110401,Information Science,2022,5850.0
110401,Information Science,2023,8428.0
110401,Information Science,2024,10368.0
110501,Computer Systems Analysis,2012,243.0
110501,Computer Systems Analysis,2013,298.0
110501,Computer Systems Analysis,2014,358.0
110501,Computer Systems Analysis,2015,883.0
110501,Computer Systems Analysis,2016,815.0
110501,Computer Systems Analysis,2017,860.0
110501,Computer Systems Analysis,2018,698.0
110501,Computer Systems Analysis,2019,613.0
110501,Computer Systems Analysis,2020,563.0
110501,Computer Systems Analysis,2021,628.0
110501,Computer Systems Analysis,2022,557.0
110501,Computer Systems Analysis,2023,1092.0
110501,Computer Systems Analysis,2024,1206.0
110601,General Data Entry & Microcomputer Applications,2018,20.0
110601,General Data Entry & Microcomputer Applications,2019,0.0
110701,Computer Science,2012,6202.0
110701,Computer Science,2013,6263.0
110701,Computer Science,2014,6629.0
110701,Computer Science,2015,9126.0
110701,Computer Science,2016,12490.0
110701,Computer Science,2017,14680.0
110701,Computer Science,2018,12602.0
110701,Computer Science,2019,11600.0
110701,Computer Science,2020,12651.0
110701,Computer Science,2021,14364.0
110701,Computer Science,2022,12080.0
110701,Computer Science,2023,22206.0
110701,Computer Science,2024,25590.0
110801,"Web Page, Digital, & Information Resource Design",2012,219.0
110801,"Web Page, Digital, & Information Resource Design",2013,270.0
110801,"Web Page, Digital, & Information Resource Design",2014,252.0
110801,"Web Page, Digital, & Information Resource Design",2015,280.0
110801,"Web Page, Digital, & Information Resource Design",2016,330.0
110801,"Web Page, Digital, & Information Resource Design",2017,440.0
